Price,adj close,close,high,low,open,volume
Ticker,es=f,es=f,es=f,es=f,es=f,es=f
Datetime,,,,,,
2025-11-21 02:16:00-05:00,6576.0,6576.0,6576.5,6573.25,6573.75,287
2025-11-21 02:17:00-05:00,6577.0,6577.0,6578.0,6575.75,6576.25,124
2025-11-21 02:18:00-05:00,6579.25,6579.25,6579.75,6576.75,6576.75,386
2025-11-21 02:19:00-05:00,6576.25,6576.25,6579.25,6576.25,6579.0,185
2025-11-21 02:20:00-05:00,6576.75,6576.75,6577.0,6575.75,6576.25,88
2025-11-21 02:21:00-05:00,6576.75,6576.75,6577.75,6576.5,6576.75,71
2025-11-21 02:22:00-05:00,6577.0,6577.0,6578.0,6576.25,6577.25,100
2025-11-21 02:23:00-05:00,6577.75,6577.75,6578.0,6576.75,6576.75,153
2025-11-21 02:24:00-05:00,6578.75,6578.75,6579.5,6578.0,6578.0,183
2025-11-21 02:25:00-05:00,6577.5,6577.5,6579.0,6576.25,6578.75,138
2025-11-21 02:26:00-05:00,6577.25,6577.25,6578.0,6577.0,6577.5,102
2025-11-21 02:27:00-05:00,6577.75,6577.75,6577.75,6577.0,6577.5,78
2025-11-21 02:28:00-05:00,6577.0,6577.0,6578.0,6576.25,6578.0,97
2025-11-21 02:29:00-05:00,6579.25,6579.25,6579.5,6576.25,6577.25,374
2025-11-21 02:30:00-05:00,6577.5,6577.5,6580.0,6577.5,6579.0,279
2025-11-21 02:31:00-05:00,6577.0,6577.0,6578.0,6576.25,6577.25,144
2025-11-21 02:32:00-05:00,6577.0,6577.0,6578.25,6576.5,6577.0,319
2025-11-21 02:33:00-05:00,6572.25,6572.25,6577.25,6572.0,6577.25,464
2025-11-21 02:34:00-05:00,6569.5,6569.5,6572.25,6569.25,6572.25,619
2025-11-21 02:35:00-05:00,6570.5,6570.5,6570.75,6568.5,6569.25,378
2025-11-21 02:36:00-05:00,6569.75,6569.75,6571.0,6567.25,6570.25,419
2025-11-21 02:37:00-05:00,6570.0,6570.0,6570.75,6568.5,6570.25,243
2025-11-21 02:38:00-05:00,6570.25,6570.25,6571.0,6569.0,6570.25,272
2025-11-21 02:39:00-05:00,6569.25,6569.25,6571.5,6567.0,6570.75,524
2025-11-21 02:40:00-05:00,6571.0,6571.0,6572.0,6568.75,6569.0,381
2025-11-21 02:41:00-05:00,6571.5,6571.5,6571.75,6570.25,6570.75,131
2025-11-21 02:42:00-05:00,6569.5,6569.5,6572.75,6569.0,6571.5,282
2025-11-21 02:43:00-05:00,6569.0,6569.0,6569.75,6568.25,6569.25,227
2025-11-21 02:44:00-05:00,6568.75,6568.75,6569.5,6568.25,6569.25,181
2025-11-21 02:45:00-05:00,6565.5,6565.5,6568.75,6565.0,6568.75,646
2025-11-21 02:46:00-05:00,6562.25,6562.25,6566.0,6562.0,6565.75,958
2025-11-21 02:47:00-05:00,6560.0,6560.0,6563.0,6559.0,6562.25,793
2025-11-21 02:48:00-05:00,6558.25,6558.25,6561.25,6556.75,6560.0,602
2025-11-21 02:49:00-05:00,6557.75,6557.75,6558.5,6556.0,6558.25,595
2025-11-21 02:50:00-05:00,6563.75,6563.75,6564.75,6557.75,6558.0,815
2025-11-21 02:51:00-05:00,6559.75,6559.75,6564.0,6559.5,6563.75,412
2025-11-21 02:52:00-05:00,6560.0,6560.0,6561.25,6559.25,6560.0,340
2025-11-21 02:53:00-05:00,6555.5,6555.5,6560.0,6555.5,6560.0,540
2025-11-21 02:54:00-05:00,6554.0,6554.0,6555.75,6552.75,6555.75,827
2025-11-21 02:55:00-05:00,6553.0,6553.0,6554.5,6551.75,6554.0,591
2025-11-21 02:56:00-05:00,6553.5,6553.5,6554.25,6551.5,6553.0,491
2025-11-21 02:57:00-05:00,6554.0,6554.0,6556.5,6553.25,6553.25,561
2025-11-21 02:58:00-05:00,6554.25,6554.25,6556.0,6552.75,6554.25,604
2025-11-21 02:59:00-05:00,6554.0,6554.0,6555.75,6553.25,6554.5,554
2025-11-21 03:00:00-05:00,6556.0,6556.0,6557.5,6554.0,6554.25,1294
2025-11-21 03:01:00-05:00,6558.5,6558.5,6560.0,6554.25,6555.75,788
2025-11-21 03:02:00-05:00,6558.0,6558.0,6559.75,6556.0,6558.5,564
2025-11-21 03:03:00-05:00,6559.75,6559.75,6559.75,6557.25,6558.25,734
2025-11-21 03:04:00-05:00,6562.0,6562.0,6563.5,6558.25,6559.75,558
2025-11-21 03:05:00-05:00,6566.75,6566.75,6566.75,6562.0,6562.0,688
2025-11-21 03:06:00-05:00,6569.5,6569.5,6569.75,6565.25,6566.75,849
2025-11-21 03:07:00-05:00,6574.75,6574.75,6576.25,6569.0,6569.75,1073
2025-11-21 03:08:00-05:00,6575.75,6575.75,6577.0,6574.0,6574.75,756
2025-11-21 03:09:00-05:00,6575.0,6575.0,6576.0,6572.5,6576.0,595
2025-11-21 03:10:00-05:00,6572.75,6572.75,6575.0,6571.75,6575.0,452
2025-11-21 03:11:00-05:00,6572.75,6572.75,6573.5,6570.25,6573.0,583
2025-11-21 03:12:00-05:00,6572.5,6572.5,6573.25,6571.25,6572.25,378
2025-11-21 03:13:00-05:00,6573.5,6573.5,6573.75,6571.75,6572.75,385
2025-11-21 03:14:00-05:00,6574.0,6574.0,6576.0,6573.5,6573.5,380
2025-11-21 03:15:00-05:00,6572.75,6572.75,6575.5,6572.5,6574.0,397
2025-11-21 03:16:00-05:00,6574.0,6574.0,6575.0,6571.75,6572.75,344
2025-11-21 03:17:00-05:00,6572.0,6572.0,6574.0,6571.75,6574.0,265
2025-11-21 03:18:00-05:00,6572.25,6572.25,6573.25,6570.5,6571.5,403
2025-11-21 03:19:00-05:00,6567.5,6567.5,6573.0,6567.0,6572.25,440
2025-11-21 03:20:00-05:00,6569.25,6569.25,6571.5,6567.25,6567.25,440
2025-11-21 03:21:00-05:00,6563.75,6563.75,6569.25,6561.75,6569.25,1124
2025-11-21 03:22:00-05:00,6565.75,6565.75,6566.75,6563.5,6563.75,465
2025-11-21 03:23:00-05:00,6569.75,6569.75,6570.75,6564.5,6565.5,530
2025-11-21 03:24:00-05:00,6571.5,6571.5,6573.25,6570.0,6570.0,570
2025-11-21 03:25:00-05:00,6567.0,6567.0,6571.5,6566.75,6571.5,481
2025-11-21 03:26:00-05:00,6566.5,6566.5,6569.0,6566.25,6567.0,722
2025-11-21 03:27:00-05:00,6571.25,6571.25,6572.75,6566.75,6567.0,670
2025-11-21 03:28:00-05:00,6569.0,6569.0,6571.0,6568.25,6571.0,273
2025-11-21 03:29:00-05:00,6571.0,6571.0,6571.75,6568.25,6569.0,418
2025-11-21 03:30:00-05:00,6572.5,6572.5,6573.25,6568.25,6571.0,593
2025-11-21 03:31:00-05:00,6574.0,6574.0,6574.25,6571.75,6572.75,607
2025-11-21 03:32:00-05:00,6572.0,6572.0,6574.0,6571.25,6574.0,439
2025-11-21 03:33:00-05:00,6569.25,6569.25,6573.25,6568.0,6571.75,321
2025-11-21 03:34:00-05:00,6569.5,6569.5,6570.5,6568.0,6569.5,390
2025-11-21 03:35:00-05:00,6567.5,6567.5,6570.0,6566.75,6569.5,455
2025-11-21 03:36:00-05:00,6566.5,6566.5,6569.25,6566.25,6567.25,390
2025-11-21 03:37:00-05:00,6569.75,6569.75,6570.0,6563.75,6566.0,1227
2025-11-21 03:38:00-05:00,6571.25,6571.25,6572.25,6569.0,6569.5,444
2025-11-21 03:39:00-05:00,6571.75,6571.75,6572.5,6570.5,6571.25,259
2025-11-21 03:40:00-05:00,6568.75,6568.75,6572.25,6568.25,6571.25,348
2025-11-21 03:41:00-05:00,6571.5,6571.5,6572.0,6568.5,6568.5,241
2025-11-21 03:42:00-05:00,6570.75,6570.75,6572.75,6570.0,6571.5,275
2025-11-21 03:43:00-05:00,6573.75,6573.75,6573.75,6571.0,6571.0,348
2025-11-21 03:44:00-05:00,6574.0,6574.0,6574.75,6573.0,6573.75,335
2025-11-21 03:45:00-05:00,6576.5,6576.5,6576.75,6573.25,6573.75,708
2025-11-21 03:46:00-05:00,6578.0,6578.0,6578.5,6575.75,6576.25,785
2025-11-21 03:47:00-05:00,6581.75,6581.75,6582.5,6577.75,6578.0,821
2025-11-21 03:48:00-05:00,6577.5,6577.5,6582.0,6577.5,6581.75,466
2025-11-21 03:49:00-05:00,6575.5,6575.5,6579.5,6575.5,6577.5,343
2025-11-21 03:50:00-05:00,6576.0,6576.0,6576.25,6573.25,6575.75,405
2025-11-21 03:51:00-05:00,6579.25,6579.25,6579.25,6575.5,6576.0,376
2025-11-21 03:52:00-05:00,6582.5,6582.5,6582.5,6579.0,6579.25,1062
2025-11-21 03:53:00-05:00,6583.5,6583.5,6584.0,6581.75,6582.25,551
2025-11-21 03:54:00-05:00,6582.75,6582.75,6584.25,6582.0,6583.5,382
2025-11-21 03:55:00-05:00,6583.25,6583.25,6584.5,6582.75,6583.0,362
2025-11-21 03:56:00-05:00,6583.75,6583.75,6584.5,6582.5,6583.25,284
2025-11-21 03:57:00-05:00,6583.5,6583.5,6585.0,6582.75,6584.0,513
2025-11-21 03:58:00-05:00,6583.75,6583.75,6583.75,6582.25,6583.25,422
2025-11-21 03:59:00-05:00,6582.75,6582.75,6584.25,6582.5,6583.75,278
2025-11-21 04:00:00-05:00,6581.0,6581.0,6584.25,6580.75,6582.75,488
2025-11-21 04:01:00-05:00,6579.5,6579.5,6581.25,6578.5,6581.0,451
2025-11-21 04:02:00-05:00,6579.0,6579.0,6580.25,6578.5,6579.75,250
2025-11-21 04:03:00-05:00,6580.5,6580.5,6580.5,6577.5,6579.0,330
2025-11-21 04:04:00-05:00,6578.5,6578.5,6581.75,6578.25,6580.5,292
2025-11-21 04:05:00-05:00,6578.25,6578.25,6580.25,6577.75,6578.75,293
2025-11-21 04:06:00-05:00,6580.75,6580.75,6580.75,6578.5,6578.75,212
2025-11-21 04:07:00-05:00,6580.5,6580.5,6581.25,6579.75,6581.0,211
2025-11-21 04:08:00-05:00,6581.0,6581.0,6582.5,6579.75,6580.75,381
2025-11-21 04:09:00-05:00,6577.75,6577.75,6581.0,6577.5,6580.75,303
2025-11-21 04:10:00-05:00,6576.5,6576.5,6578.75,6576.0,6577.75,405
2025-11-21 04:11:00-05:00,6578.0,6578.0,6579.75,6576.5,6576.5,370
2025-11-21 04:12:00-05:00,6578.75,6578.75,6580.0,6578.0,6578.25,244
2025-11-21 04:13:00-05:00,6577.75,6577.75,6578.75,6576.5,6578.75,234
2025-11-21 04:14:00-05:00,6576.0,6576.0,6578.0,6575.75,6577.5,294
2025-11-21 04:15:00-05:00,6575.5,6575.5,6576.5,6573.75,6576.25,497
2025-11-21 04:16:00-05:00,6570.25,6570.25,6576.5,6570.25,6575.5,475
2025-11-21 04:17:00-05:00,6573.75,6573.75,6573.75,6570.5,6570.75,398
2025-11-21 04:18:00-05:00,6572.0,6572.0,6573.25,6571.0,6573.0,206
2025-11-21 04:19:00-05:00,6572.75,6572.75,6573.0,6570.25,6571.5,442
2025-11-21 04:20:00-05:00,6569.0,6569.0,6574.0,6568.75,6572.75,409
2025-11-21 04:21:00-05:00,6565.5,6565.5,6572.0,6565.5,6569.5,628
2025-11-21 04:22:00-05:00,6566.75,6566.75,6568.75,6565.5,6565.5,414
2025-11-21 04:23:00-05:00,6567.75,6567.75,6568.75,6565.0,6566.5,334
2025-11-21 04:24:00-05:00,6567.5,6567.5,6569.75,6567.25,6567.5,240
2025-11-21 04:25:00-05:00,6564.25,6564.25,6567.5,6564.0,6567.5,477
2025-11-21 04:26:00-05:00,6565.5,6565.5,6566.5,6563.25,6564.25,386
2025-11-21 04:27:00-05:00,6566.5,6566.5,6568.25,6564.5,6565.0,331
2025-11-21 04:28:00-05:00,6565.25,6565.25,6566.75,6565.0,6566.0,288
2025-11-21 04:29:00-05:00,6568.25,6568.25,6568.75,6565.25,6565.25,278
2025-11-21 04:30:00-05:00,6567.25,6567.25,6570.5,6566.0,6568.0,518
2025-11-21 04:31:00-05:00,6566.25,6566.25,6568.75,6566.0,6566.75,320
2025-11-21 04:32:00-05:00,6565.5,6565.5,6567.5,6565.5,6566.0,276
2025-11-21 04:33:00-05:00,6566.75,6566.75,6567.25,6565.5,6565.5,253
2025-11-21 04:34:00-05:00,6566.0,6566.0,6568.0,6565.75,6566.5,269
2025-11-21 04:35:00-05:00,6564.0,6564.0,6565.75,6563.25,6565.75,306
2025-11-21 04:36:00-05:00,6562.75,6562.75,6564.5,6561.75,6563.75,462
2025-11-21 04:37:00-05:00,6564.25,6564.25,6564.25,6561.75,6562.5,365
2025-11-21 04:38:00-05:00,6563.25,6563.25,6565.75,6562.5,6564.0,386
2025-11-21 04:39:00-05:00,6561.5,6561.5,6564.0,6560.5,6562.75,557
2025-11-21 04:40:00-05:00,6560.5,6560.5,6562.25,6560.5,6561.5,447
2025-11-21 04:41:00-05:00,6558.5,6558.5,6561.25,6558.25,6560.5,579
2025-11-21 04:42:00-05:00,6558.75,6558.75,6560.0,6558.0,6558.5,492
2025-11-21 04:43:00-05:00,6558.25,6558.25,6559.25,6557.5,6558.75,769
2025-11-21 04:44:00-05:00,6555.75,6555.75,6559.25,6555.5,6558.25,804
2025-11-21 04:45:00-05:00,6554.75,6554.75,6555.75,6552.25,6555.5,1564
2025-11-21 04:46:00-05:00,6558.5,6558.5,6558.75,6554.0,6554.75,637
2025-11-21 04:47:00-05:00,6559.0,6559.0,6559.25,6556.25,6558.5,376
2025-11-21 04:48:00-05:00,6560.0,6560.0,6560.5,6557.75,6558.75,388
2025-11-21 04:49:00-05:00,6560.25,6560.25,6560.75,6558.25,6560.0,343
2025-11-21 04:50:00-05:00,6559.5,6559.5,6560.75,6558.5,6560.25,468
2025-11-21 04:51:00-05:00,6558.5,6558.5,6560.0,6558.25,6559.5,378
2025-11-21 04:52:00-05:00,6556.5,6556.5,6559.25,6556.5,6558.5,484
2025-11-21 04:53:00-05:00,6556.25,6556.25,6557.0,6555.0,6556.75,703
2025-11-21 04:54:00-05:00,6558.5,6558.5,6559.5,6556.25,6556.5,360
2025-11-21 04:55:00-05:00,6556.0,6556.0,6559.25,6555.5,6558.5,279
2025-11-21 04:56:00-05:00,6558.25,6558.25,6558.5,6554.5,6556.25,600
2025-11-21 04:57:00-05:00,6556.5,6556.5,6558.5,6556.5,6558.0,293
2025-11-21 04:58:00-05:00,6555.25,6555.25,6556.75,6554.5,6556.5,260
2025-11-21 04:59:00-05:00,6552.5,6552.5,6555.0,6552.0,6555.0,904
2025-11-21 05:00:00-05:00,6547.25,6547.25,6553.25,6546.75,6552.5,1639
2025-11-21 05:01:00-05:00,6547.0,6547.0,6549.25,6546.25,6547.5,1067
2025-11-21 05:02:00-05:00,6541.25,6541.25,6548.5,6541.0,6547.0,1695
2025-11-21 05:03:00-05:00,6538.25,6538.25,6542.0,6536.25,6541.25,1814
2025-11-21 05:04:00-05:00,6535.0,6535.0,6539.75,6534.25,6538.25,1863
2025-11-21 05:05:00-05:00,6533.0,6533.0,6540.25,6532.5,6535.0,2023
2025-11-21 05:06:00-05:00,6534.25,6534.25,6534.5,6531.75,6532.75,1378
2025-11-21 05:07:00-05:00,6534.25,6534.25,6535.75,6531.5,6534.25,1060
2025-11-21 05:08:00-05:00,6531.25,6531.25,6538.0,6531.25,6534.5,1056
2025-11-21 05:09:00-05:00,6530.5,6530.5,6535.25,6530.25,6531.5,1147
2025-11-21 05:10:00-05:00,6537.75,6537.75,6537.75,6530.75,6530.75,1056
2025-11-21 05:11:00-05:00,6538.5,6538.5,6540.0,6533.25,6537.5,1023
2025-11-21 05:12:00-05:00,6537.75,6537.75,6541.0,6537.25,6538.25,764
2025-11-21 05:13:00-05:00,6536.5,6536.5,6538.75,6534.0,6538.0,476
2025-11-21 05:14:00-05:00,6535.25,6535.25,6538.25,6534.75,6536.75,528
2025-11-21 05:15:00-05:00,6533.25,6533.25,6536.25,6533.0,6535.5,452
2025-11-21 05:16:00-05:00,6530.5,6530.5,6534.0,6530.25,6533.0,687
2025-11-21 05:17:00-05:00,6530.5,6530.5,6533.75,6530.0,6530.75,736
2025-11-21 05:18:00-05:00,6530.5,6530.5,6531.75,6528.0,6530.75,1233
2025-11-21 05:19:00-05:00,6532.25,6532.25,6534.75,6530.5,6530.5,631
2025-11-21 05:20:00-05:00,6529.0,6529.0,6532.75,6529.0,6532.25,627
2025-11-21 05:21:00-05:00,6529.25,6529.25,6530.5,6528.0,6529.0,719
2025-11-21 05:22:00-05:00,6529.25,6529.25,6531.0,6528.25,6529.5,799
2025-11-21 05:23:00-05:00,6530.0,6530.0,6531.0,6526.75,6529.25,789
2025-11-21 05:24:00-05:00,6532.0,6532.0,6532.0,6528.25,6530.0,577
2025-11-21 05:25:00-05:00,6532.25,6532.25,6533.75,6529.75,6532.0,656
2025-11-21 05:26:00-05:00,6528.75,6528.75,6533.25,6527.75,6532.75,465
2025-11-21 05:27:00-05:00,6528.5,6528.5,6529.0,6526.0,6528.5,734
2025-11-21 05:28:00-05:00,6526.25,6526.25,6528.25,6525.25,6528.25,480
2025-11-21 05:29:00-05:00,6526.75,6526.75,6526.75,6525.0,6526.25,693
2025-11-21 05:30:00-05:00,6532.75,6532.75,6533.25,6526.5,6526.75,886
2025-11-21 05:31:00-05:00,6536.75,6536.75,6538.25,6532.25,6533.0,1052
2025-11-21 05:32:00-05:00,6539.75,6539.75,6539.75,6535.0,6536.75,742
2025-11-21 05:33:00-05:00,6545.5,6545.5,6545.75,6539.0,6539.5,849
2025-11-21 05:34:00-05:00,6542.75,6542.75,6546.25,6542.25,6545.5,842
2025-11-21 05:35:00-05:00,6549.5,6549.5,6550.0,6542.25,6542.75,809
2025-11-21 05:36:00-05:00,6547.25,6547.25,6549.25,6546.25,6549.25,648
2025-11-21 05:37:00-05:00,6548.0,6548.0,6549.25,6547.0,6547.0,409
2025-11-21 05:38:00-05:00,6551.25,6551.25,6552.75,6547.5,6548.0,680
2025-11-21 05:39:00-05:00,6551.0,6551.0,6551.25,6549.0,6551.25,427
2025-11-21 05:40:00-05:00,6554.25,6554.25,6554.5,6550.75,6551.0,652
2025-11-21 05:41:00-05:00,6554.0,6554.0,6556.5,6552.0,6554.25,684
2025-11-21 05:42:00-05:00,6552.0,6552.0,6554.0,6551.5,6553.75,368
2025-11-21 05:43:00-05:00,6552.0,6552.0,6553.25,6551.25,6552.25,462
2025-11-21 05:44:00-05:00,6549.5,6549.5,6552.0,6549.25,6552.0,437
2025-11-21 05:45:00-05:00,6551.25,6551.25,6552.25,6549.75,6549.75,353
2025-11-21 05:46:00-05:00,6552.0,6552.0,6553.0,6550.75,6551.5,362
2025-11-21 05:47:00-05:00,6550.75,6550.75,6551.5,6548.75,6551.5,309
2025-11-21 05:48:00-05:00,6551.75,6551.75,6552.0,6548.25,6550.75,560
2025-11-21 05:49:00-05:00,6553.0,6553.0,6554.5,6549.5,6552.0,641
2025-11-21 05:50:00-05:00,6555.25,6555.25,6555.5,6551.5,6552.75,517
2025-11-21 05:51:00-05:00,6558.75,6558.75,6559.0,6554.75,6555.5,1212
2025-11-21 05:52:00-05:00,6560.25,6560.25,6560.5,6557.5,6558.5,666
2025-11-21 05:53:00-05:00,6560.75,6560.75,6560.75,6558.5,6560.0,480
2025-11-21 05:54:00-05:00,6558.25,6558.25,6560.75,6558.25,6560.5,378
2025-11-21 05:55:00-05:00,6559.25,6559.25,6559.75,6556.25,6558.5,512
2025-11-21 05:56:00-05:00,6560.0,6560.0,6560.75,6558.75,6559.0,395
2025-11-21 05:57:00-05:00,6559.75,6559.75,6560.75,6559.25,6560.0,399
2025-11-21 05:58:00-05:00,6559.0,6559.0,6560.25,6558.0,6560.0,273
2025-11-21 05:59:00-05:00,6560.75,6560.75,6561.5,6558.75,6559.0,360
2025-11-21 06:00:00-05:00,6563.5,6563.5,6563.75,6559.0,6560.75,711
2025-11-21 06:01:00-05:00,6565.75,6565.75,6566.75,6562.75,6563.25,1103
2025-11-21 06:02:00-05:00,6561.75,6561.75,6566.0,6561.25,6566.0,430
2025-11-21 06:03:00-05:00,6560.25,6560.25,6562.25,6559.25,6561.75,256
2025-11-21 06:04:00-05:00,6560.0,6560.0,6561.0,6559.0,6560.25,295
2025-11-21 06:05:00-05:00,6559.75,6559.75,6560.5,6559.0,6560.5,517
2025-11-21 06:06:00-05:00,6563.75,6563.75,6564.0,6559.75,6560.0,544
2025-11-21 06:07:00-05:00,6567.25,6567.25,6567.75,6563.5,6564.0,477
2025-11-21 06:08:00-05:00,6566.25,6566.25,6569.75,6565.5,6567.25,694
2025-11-21 06:09:00-05:00,6567.0,6567.0,6567.75,6565.5,6566.0,397
2025-11-21 06:10:00-05:00,6567.75,6567.75,6569.25,6567.0,6567.25,352
2025-11-21 06:11:00-05:00,6568.5,6568.5,6569.25,6566.5,6567.75,526
2025-11-21 06:12:00-05:00,6569.25,6569.25,6570.0,6567.75,6568.25,422
2025-11-21 06:13:00-05:00,6569.0,6569.0,6571.25,6568.75,6569.25,472
2025-11-21 06:14:00-05:00,6571.0,6571.0,6571.25,6567.75,6568.75,434
2025-11-21 06:15:00-05:00,6571.25,6571.25,6572.5,6570.25,6571.25,386
2025-11-21 06:16:00-05:00,6569.5,6569.5,6572.0,6569.5,6571.5,337
2025-11-21 06:17:00-05:00,6567.0,6567.0,6571.25,6565.0,6569.5,1079
2025-11-21 06:18:00-05:00,6565.75,6565.75,6567.25,6565.0,6567.25,337
2025-11-21 06:19:00-05:00,6565.75,6565.75,6567.25,6564.5,6566.0,266
2025-11-21 06:20:00-05:00,6565.75,6565.75,6567.0,6564.75,6566.0,296
2025-11-21 06:21:00-05:00,6564.25,6564.25,6565.75,6563.75,6565.75,257
2025-11-21 06:22:00-05:00,6565.0,6565.0,6565.25,6563.0,6564.25,336
2025-11-21 06:23:00-05:00,6568.0,6568.0,6569.75,6565.0,6565.0,376
2025-11-21 06:24:00-05:00,6565.25,6565.25,6568.25,6564.5,6568.25,312
2025-11-21 06:25:00-05:00,6564.0,6564.0,6565.5,6563.5,6565.25,306
2025-11-21 06:26:00-05:00,6560.0,6560.0,6563.75,6559.75,6563.5,552
2025-11-21 06:27:00-05:00,6560.5,6560.5,6562.25,6560.0,6560.25,349
2025-11-21 06:28:00-05:00,6560.5,6560.5,6562.25,6560.25,6560.75,305
2025-11-21 06:29:00-05:00,6558.25,6558.25,6560.75,6558.25,6560.5,279
2025-11-21 06:30:00-05:00,6559.0,6559.0,6560.75,6558.25,6558.25,335
2025-11-21 06:31:00-05:00,6558.5,6558.5,6559.5,6558.0,6558.75,215
2025-11-21 06:32:00-05:00,6562.25,6562.25,6562.5,6558.25,6558.5,272
2025-11-21 06:33:00-05:00,6561.75,6561.75,6562.5,6561.0,6562.0,371
2025-11-21 06:34:00-05:00,6560.0,6560.0,6561.75,6559.5,6561.75,395
2025-11-21 06:35:00-05:00,6559.5,6559.5,6561.75,6559.25,6560.0,316
2025-11-21 06:36:00-05:00,6561.5,6561.5,6561.75,6558.5,6559.5,410
2025-11-21 06:37:00-05:00,6559.0,6559.0,6562.0,6558.5,6561.5,232
2025-11-21 06:38:00-05:00,6557.75,6557.75,6559.0,6557.5,6558.5,269
2025-11-21 06:39:00-05:00,6558.0,6558.0,6558.25,6556.5,6557.75,369
2025-11-21 06:40:00-05:00,6554.75,6554.75,6561.0,6554.25,6558.25,704
2025-11-21 06:41:00-05:00,6556.5,6556.5,6557.25,6553.25,6554.5,695
2025-11-21 06:42:00-05:00,6556.75,6556.75,6558.0,6556.25,6556.5,307
2025-11-21 06:43:00-05:00,6558.75,6558.75,6559.25,6557.0,6557.0,140
2025-11-21 06:44:00-05:00,6558.75,6558.75,6559.5,6557.25,6558.75,177
2025-11-21 06:45:00-05:00,6557.0,6557.0,6559.0,6556.5,6558.5,253
2025-11-21 06:46:00-05:00,6555.75,6555.75,6558.0,6555.25,6557.25,274
2025-11-21 06:47:00-05:00,6551.0,6551.0,6556.0,6550.0,6556.0,587
2025-11-21 06:48:00-05:00,6551.0,6551.0,6552.5,6550.25,6551.25,367
2025-11-21 06:49:00-05:00,6550.0,6550.0,6552.0,6549.5,6551.0,497
2025-11-21 06:50:00-05:00,6549.75,6549.75,6550.5,6547.25,6550.0,706
2025-11-21 06:51:00-05:00,6547.0,6547.0,6549.75,6546.0,6549.75,490
2025-11-21 06:52:00-05:00,6546.5,6546.5,6548.25,6546.0,6547.0,526
2025-11-21 06:53:00-05:00,6545.25,6545.25,6547.5,6544.25,6546.5,634
2025-11-21 06:54:00-05:00,6546.0,6546.0,6547.5,6544.75,6545.0,460
2025-11-21 06:55:00-05:00,6549.25,6549.25,6550.25,6546.0,6546.0,503
2025-11-21 06:56:00-05:00,6545.5,6545.5,6549.5,6544.75,6549.25,605
2025-11-21 06:57:00-05:00,6548.75,6548.75,6549.0,6544.5,6545.5,388
2025-11-21 06:58:00-05:00,6551.75,6551.75,6553.25,6548.75,6548.75,510
2025-11-21 06:59:00-05:00,6552.75,6552.75,6553.0,6550.75,6551.75,231
2025-11-21 07:00:00-05:00,6547.25,6547.25,6553.25,6547.0,6553.0,958
2025-11-21 07:01:00-05:00,6549.75,6549.75,6551.5,6547.0,6547.5,411
2025-11-21 07:02:00-05:00,6555.5,6555.5,6556.0,6549.75,6549.75,1493
2025-11-21 07:03:00-05:00,6555.5,6555.5,6556.75,6551.75,6555.75,730
2025-11-21 07:04:00-05:00,6550.75,6550.75,6555.25,6550.0,6555.25,405
2025-11-21 07:05:00-05:00,6548.0,6548.0,6551.5,6546.5,6550.75,482
2025-11-21 07:06:00-05:00,6550.25,6550.25,6550.75,6547.5,6548.0,471
2025-11-21 07:07:00-05:00,6552.0,6552.0,6552.5,6548.0,6550.25,452
2025-11-21 07:08:00-05:00,6546.25,6546.25,6552.0,6545.75,6552.0,478
2025-11-21 07:09:00-05:00,6546.75,6546.75,6549.0,6545.5,6546.0,639
2025-11-21 07:10:00-05:00,6545.5,6545.5,6546.75,6545.0,6546.75,421
2025-11-21 07:11:00-05:00,6541.5,6541.5,6545.75,6540.75,6545.75,845
2025-11-21 07:12:00-05:00,6536.5,6536.5,6541.5,6535.0,6541.5,1356
2025-11-21 07:13:00-05:00,6543.5,6543.5,6543.5,6536.75,6536.75,943
2025-11-21 07:14:00-05:00,6544.75,6544.75,6546.25,6542.25,6543.25,507
2025-11-21 07:15:00-05:00,6547.0,6547.0,6547.5,6544.75,6544.75,522
2025-11-21 07:16:00-05:00,6544.0,6544.0,6547.5,6543.75,6547.25,595
2025-11-21 07:17:00-05:00,6542.5,6542.5,6544.75,6541.0,6544.25,574
2025-11-21 07:18:00-05:00,6541.25,6541.25,6543.75,6539.25,6542.5,571
2025-11-21 07:19:00-05:00,6543.5,6543.5,6544.25,6541.0,6541.5,342
2025-11-21 07:20:00-05:00,6542.0,6542.0,6545.0,6542.0,6544.0,584
2025-11-21 07:21:00-05:00,6536.5,6536.5,6542.0,6536.5,6542.0,481
2025-11-21 07:22:00-05:00,6535.0,6535.0,6537.25,6534.75,6536.75,713
2025-11-21 07:23:00-05:00,6533.75,6533.75,6535.5,6531.5,6535.25,814
2025-11-21 07:24:00-05:00,6533.25,6533.25,6534.25,6531.75,6533.75,763
2025-11-21 07:25:00-05:00,6536.75,6536.75,6537.75,6532.5,6533.5,930
2025-11-21 07:26:00-05:00,6538.25,6538.25,6539.5,6536.0,6536.75,441
2025-11-21 07:27:00-05:00,6538.25,6538.25,6539.0,6537.0,6538.0,212
2025-11-21 07:28:00-05:00,6535.25,6535.25,6538.25,6535.0,6538.0,370
2025-11-21 07:29:00-05:00,6533.5,6533.5,6535.5,6533.25,6535.25,529
2025-11-21 07:30:00-05:00,6562.25,6562.25,6570.5,6533.5,6533.75,8515
2025-11-21 07:31:00-05:00,6569.5,6569.5,6570.0,6554.0,6562.5,2850
