symbol,direction,entry_time,exit_time,entry_price,exit_price,stop_price,tp_price,size,risk_amount,risk_pct,pnl,pnl_pct,r_multiple,leverage,htf_bias,smt_tag,context,tp1_hit,tp2_hit,grade,setup_score
ES=F,long,2025-11-20T09:58:00-05:00,2025-11-20T10:05:00-05:00,6785.0,6780.25,6780.25,6799.25,1.3401231570082974,6.365584995789412,0.5600589535740603,-6.365584995789413,-0.5600589535740604,-1.0000000000000002,8.0,long,,htf_long_bos_sweep,True,False,A+,8
ES=F,long,2025-11-20T09:59:00-05:00,2025-11-20T10:03:00-05:00,6784.5,6782.0,6782.0,6792.0,1.3327158877345393,3.3317897193363484,0.29478959392733434,-3.3317897193363484,-0.29478959392733434,-1.0,8.0,long,,htf_long_bos_sweep,True,False,A+,8
ES=F,long,2025-11-21T09:52:00-05:00,2025-11-21T10:01:00-05:00,6586.25,6573.5,6573.5,6624.5,1.368784455886171,17.45200181254868,1.548680964129816,-17.45200181254868,-1.548680964129816,-1.0,8.0,long,,htf_long_bos_sweep,False,False,A+,8
ES=F,long,2025-11-21T09:53:00-05:00,2025-11-21T09:56:00-05:00,6587.25,6575.0,6575.0,6624.0,1.3473817766260434,16.505426763669032,1.4877224942123042,-16.505426763669032,-1.4877224942123042,-1.0,8.0,long,,htf_long_bos_sweep,False,False,A+,8
ES=F,long,2025-11-21T09:54:00-05:00,2025-11-21T09:56:00-05:00,6592.5,6580.75,6580.75,6627.75,1.3262794378415703,15.583783394638452,1.4258627227910505,-15.583783394638452,-1.4258627227910505,-1.0,8.0,long,,htf_long_bos_sweep,False,False,A+,8
ES=F,long,2025-11-21T10:00:00-05:00,2025-11-21T10:01:00-05:00,6577.5,6575.5,6575.5,6583.5,1.310349969869015,2.62069993973803,0.24325351577347024,-2.62069993973803,-0.24325351577347024,-1.0,8.0,long,,htf_long_bos_only,False,False,A,6
ES=F,long,2025-11-21T10:04:00-05:00,2025-11-21T10:17:00-05:00,6570.25,6563.0,6563.0,6592.0,1.3086048974233158,9.48738550631904,0.8827670179977931,-9.48738550631904,-0.8827670179977931,-1.0,8.0,long,,htf_long_bos_sweep,True,False,A+,8
ES=F,long,2025-11-21T10:05:00-05:00,2025-11-21T10:10:00-05:00,6579.25,6565.25,6565.25,6621.25,1.295278678154043,18.133901494156603,1.7023216932021124,-18.133901494156603,-1.7023216932021124,-1.0,8.0,long,,htf_long_bos_sweep,False,False,A+,8
ES=F,long,2025-11-24T09:51:00-05:00,2025-11-24T10:02:00-05:00,6655.25,6680.75,6646.75,6680.75,1.258689159880055,10.698857858980467,1.0217497464407799,32.0965735769414,3.0652492393223394,3.0,8.0,long,,htf_long_bos_only,True,True,A,6
ES=F,long,2025-11-24T09:52:00-05:00,2025-11-24T10:39:00-05:00,6660.5,6695.75,6648.75,6695.75,1.2962485729160373,15.230920731763439,1.411305457548232,45.692762195290314,4.233916372644695,3.0,8.0,long,,htf_long_bos_fvg,True,True,A+,7
ES=F,long,2025-11-24T09:53:00-05:00,2025-11-24T10:36:00-05:00,6665.0,6694.25,6655.25,6694.25,1.3502184122234944,13.164629519179071,1.170292573143286,39.49388855753721,3.5108777194298577,3.0,8.0,long,,htf_long_bos_fvg,True,True,A+,7
ES=F,long,2025-11-24T09:54:00-05:00,2025-11-24T09:55:00-05:00,6659.25,6659.0,6659.0,6660.0,1.3988297219551582,0.34970743048878955,0.03003341217104028,-0.34970743048878955,-0.03003341217104028,-1.0,8.0,long,,htf_long_bos_sweep,True,False,A+,8
ES=F,long,2025-11-24T09:56:00-05:00,2025-11-24T10:05:00-05:00,6663.5,6686.75,6655.75,6686.75,1.3975176958784388,10.830762143057902,0.9304419599309672,32.4922864291737,2.7913258797929013,3.0,8.0,long,,htf_long_bos_sweep,True,True,A+,8
ES=F,long,2025-11-24T09:57:00-05:00,2025-11-24T10:05:00-05:00,6664.5,6688.5,6656.5,6688.5,1.4363114198993725,11.49049135919498,0.9603121014329659,34.47147407758494,2.880936304298898,3.0000000000000004,8.0,long,,htf_long_bos_sweep,True,True,A+,8
ES=F,long,2025-11-25T09:51:00-05:00,2025-11-25T11:53:00-05:00,6692.75,6747.5,6674.5,6747.5,1.3490505822657597,24.620173126350114,2.0,73.86051937905034,6.000000000000001,3.0,7.334520547945206,long,,htf_long_bos_sweep,True,True,A+,8
ES=F,long,2025-11-25T09:52:00-05:00,2025-11-25T11:41:00-05:00,6698.0,6741.5,6683.5,6741.5,1.5585179763470363,22.598510657032026,1.7318602567930725,67.79553197109608,5.195580770379218,3.0,8.0,long,,htf_long_bos_sweep_fvg,True,True,A+,9
ES=F,long,2025-11-25T09:54:00-05:00,2025-11-25T10:03:00-05:00,6704.25,6694.25,6694.25,6734.25,1.6379636292413347,16.379636292413345,1.1932729238915614,-16.379636292413345,-1.1932729238915614,-1.0,8.0,long,,htf_long_bos_sweep,True,False,A+,8
ES=F,long,2025-11-25T09:55:00-05:00,2025-11-25T10:02:00-05:00,6706.75,6698.25,6698.25,6732.25,1.6178149731243763,13.751427271557198,1.013903902784508,-13.751427271557198,-1.013903902784508,-1.0,8.0,long,,htf_long_bos_sweep_fvg,True,False,A+,9
ES=F,long,2025-11-25T09:57:00-05:00,2025-11-25T10:02:00-05:00,6711.0,6702.25,6702.25,6737.25,1.6003977280329986,14.003480120288739,1.0430636268812399,-14.003480120288739,-1.0430636268812399,-1.0,8.0,long,,htf_long_bos_sweep,True,False,A+,8
ES=F,long,2025-11-25T09:58:00-05:00,2025-11-25T10:02:00-05:00,6714.5,6707.25,6707.25,6736.25,1.5828790396704362,11.475873037610663,0.8638022190781146,-11.475873037610663,-0.8638022190781146,-1.0,8.0,long,,htf_long_bos_sweep_fvg,False,False,A+,9
