symbol,direction,entry_time,exit_time,entry_price,exit_price,stop_price,tp_price,size,risk_amount,risk_pct,pnl,pnl_pct,r_multiple,leverage,htf_bias,smt_tag,context,tp1_hit,tp2_hit,grade,setup_score
ES=F,short,2025-11-20T13:50:00-05:00,2025-11-20T13:59:00-05:00,6580.75,6592.75,6592.75,6544.75,1.3522413868811385,16.226896642573664,1.4588002887208906,-16.226896642573664,-1.4588002887208906,-1.0,8.0,short,,bias_short_bos,False,False,A,6
ES=F,short,2025-11-20T13:53:00-05:00,2025-11-20T13:57:00-05:00,6576.5,6582.25,6582.25,6559.25,1.3333760105797103,7.666912060833334,0.6994601991941003,-7.666912060833335,-0.6994601991941004,-1.0000000000000002,8.0,short,,bias_short_bos_sweep,False,False,A+,8
ES=F,long,2025-11-21T09:54:00-05:00,2025-11-21T09:56:00-05:00,6592.5,6580.75,6580.75,6627.75,1.320836107256852,15.51982426026801,1.4258627227910503,-15.519824260268011,-1.4258627227910503,-1.0000000000000002,8.0,long,,bias_long_bos,False,False,A,6
ES=F,short,2025-11-21T09:59:00-05:00,2025-11-21T10:00:00-05:00,6576.25,6582.25,6582.25,6558.25,1.3052200635633762,7.831320381380257,0.7298992586960653,-7.831320381380257,-0.7298992586960653,-1.0,8.0,short,,bias_short_bos_sweep,False,False,A+,8
ES=F,short,2025-11-21T10:01:00-05:00,2025-11-21T10:25:00-05:00,6571.75,6588.25,6588.25,6522.25,1.291030739387517,21.302007199894028,2.0,-21.302007199894028,-2.0,-1.0,7.965757575757576,short,,bias_short_bos,True,False,A+,8
ES=F,short,2025-11-21T10:02:00-05:00,2025-11-21T10:05:00-05:00,6565.75,6578.5,6578.5,6527.5,1.271810047954683,16.215578111422207,1.5535163538057344,-16.215578111422207,-1.5535163538057344,-1.0,8.0,short,,bias_short_bos,False,False,A+,7
ES=F,short,2025-11-21T10:07:00-05:00,2025-11-21T10:25:00-05:00,6576.25,6587.0,6587.0,6544.0,1.2500531758170814,13.438071640033625,1.3077361718304505,-13.438071640033625,-1.3077361718304505,-1.0,8.0,short,,bias_short_bos,True,False,A+,8
ES=F,short,2025-11-21T10:08:00-05:00,2025-11-21T10:25:00-05:00,6572.5,6585.25,6585.25,6534.25,1.234409680387495,15.738723424940563,1.5519208824648154,-15.738723424940563,-1.5519208824648154,-1.0,8.0,short,,bias_short_bos,True,False,A,6
ES=F,short,2025-11-24T09:50:00-05:00,2025-11-24T09:54:00-05:00,6649.75,6666.0,6666.0,6601.0,1.2011350557460487,19.518444655873292,1.954960712808752,-19.518444655873292,-1.954960712808752,-1.0,8.0,short,,bias_short_bos,False,False,A+,9
ES=F,short,2025-11-24T09:55:00-05:00,2025-11-24T09:58:00-05:00,6656.75,6667.75,6667.75,6623.75,1.1764149592068656,12.940564551275521,1.321966425057273,-12.940564551275521,-1.321966425057273,-1.0,8.0,short,,bias_short_bos,False,False,A,6
ES=F,long,2025-11-24T10:00:00-05:00,2025-11-24T12:39:00-05:00,6677.0,6719.0,6663.0,6719.0,1.1573424836438664,16.20279477101413,1.6774000299535716,48.608384313042386,5.032200089860715,3.0,8.0,long,,bias_long_bos,True,True,A+,7
ES=F,long,2025-11-24T10:02:00-05:00,2025-11-24T10:11:00-05:00,6680.5,6675.5,6675.5,6695.5,1.2149454139352498,6.074727069676249,0.5987575780255968,-6.074727069676249,-0.5987575780255968,-1.0,8.0,long,,bias_long_bos,True,False,A,6
ES=F,long,2025-11-24T10:03:00-05:00,2025-11-24T10:10:00-05:00,6683.75,6678.0,6678.0,6701.0,1.207083601456821,6.940730708376721,0.6882363942397607,-6.94073070837672,-0.6882363942397606,-0.9999999999999999,8.0,long,,bias_long_bos,False,False,A+,7
ES=F,long,2025-11-24T10:05:00-05:00,2025-11-24T10:07:00-05:00,6687.25,6680.5,6680.5,6707.5,1.1981485925559854,8.087502999752902,0.8075068226849601,-8.087502999752902,-0.8075068226849601,-1.0,8.0,long,,bias_long_bos,False,False,A,6
ES=F,long,2025-11-25T09:58:00-05:00,2025-11-25T10:02:00-05:00,6714.5,6707.25,6707.25,6736.25,1.183650182675105,8.58146382439451,0.8638022190781146,-8.581463824394511,-0.8638022190781148,-1.0000000000000002,8.0,long,,bias_long_bos,False,False,A+,7
ES=F,long,2025-11-25T09:59:00-05:00,2025-11-25T10:01:00-05:00,6718.25,6711.0,6711.0,6740.0,1.1727708020655432,8.502588314975188,0.8633200610277977,-8.502588314975188,-0.8633200610277977,-1.0,8.0,long,,bias_long_bos,False,False,A+,7
ES=F,short,2025-11-25T10:03:00-05:00,2025-11-25T10:08:00-05:00,6693.25,6713.75,6713.75,6631.75,0.9525544798118332,19.52736683614258,2.0,-19.52736683614258,-2.0,-1.0,6.53,short,,bias_short_bos,False,False,A+,9
ES=F,long,2025-11-25T10:08:00-05:00,2025-11-25T10:11:00-05:00,6713.75,6704.75,6704.75,6740.75,1.1401568124770642,10.26141131229358,1.072425991435487,-10.261411312293578,-1.0724259914354868,-0.9999999999999998,8.0,long,,bias_long_bos,False,False,A+,7
ES=F,long,2025-11-25T13:53:00-05:00,2025-11-25T13:55:00-05:00,6772.5,6771.0,6771.0,6777.0,1.1181449256950229,1.6772173885425343,0.17718715393134,-1.6772173885425343,-0.17718715393134,-1.0,8.0,long,,bias_long_bos,False,False,A,6
ES=F,short,2025-11-25T14:03:00-05:00,2025-11-25T14:06:00-05:00,6767.25,6770.0,6770.0,6759.0,1.1170296309669663,3.0718314851591573,0.32509512726735385,-3.0718314851591573,-0.32509512726735385,-1.0,8.0,short,,bias_short_bos,False,False,A,6
