symbol,strategy_mode,risk_profile,timeframe,lookback_days,entry_time,exit_time,direction,entry_price,stop_price,tp1_price,tp_price,exit_price,size,risk_amount,risk_pct,pnl,pnl_pct,r_multiple,leverage,htf_bias,smt_tag,context,tp1_hit,tp2_hit,grade,setup_score
ES=F,full_trader_pro,normal,1m,6,2025-11-17T14:03:00-05:00,2025-11-17T15:03:00-05:00,short,6694.5,6694.5,6682.75,6659.25,6659.25,1.195010829785645,14.041377249981329,1.4041377249981328,28.082754499962657,2.8082754499962657,2.0,8.0,short,ok,bos+fvg_sweep+smt,True,True,A,75
ES=F,full_trader_pro,normal,1m,6,2025-11-18T10:03:00-05:00,2025-11-18T12:53:00-05:00,short,6610.5,6670.75,6550.25,6429.75,6670.75,0.33195020746887965,20.0,2.0,-20.0,-2.0,-1.0,2.194356846473029,short,ok,bos+fvg_sweep+smt,False,False,A,75
ES=F,full_trader_pro,normal,1m,6,2025-11-20T13:51:00-05:00,2025-11-20T14:18:00-05:00,short,6582.0,6597.75,6566.25,6534.75,6597.75,1.2154360376785172,19.143117593436646,1.9143117593436645,-19.143117593436646,-1.9143117593436645,-1.0,8.0,short,ok,bos+fvg_sweep+smt,False,False,A,75
