symbol,strategy_mode,risk_profile,timeframe,lookback_days,entry_time,exit_time,direction,entry_price,stop_price,tp1_price,tp_price,exit_price,size,risk_amount,risk_pct,pnl,pnl_pct,r_multiple,leverage,htf_bias,smt_tag,context,tp1_hit,tp2_hit,grade,setup_score
ES=F,full_trader_pro,agressif,1m,6,2025-11-17T10:08:00-05:00,2025-11-17T10:29:00-05:00,short,6747.5,6760.0,6735.0,6710.0,6760.0,1.778436457947388,22.23045572434235,2.223045572434235,-22.23045572434235,-2.223045572434235,-1.0,12.0,short,ok,bos+fvg_sweep+smt,False,False,B,50
ES=F,full_trader_pro,agressif,1m,6,2025-11-17T13:55:00-05:00,2025-11-18T02:05:00-05:00,short,6711.5,6711.5,6686.75,6637.25,6637.25,1.2121212121212122,30.0,3.0,60.0,6.0,2.0,8.135151515151515,short,ok,bos+fvg_sweep+smt,True,True,B,50
ES=F,full_trader_pro,agressif,1m,6,2025-11-18T09:50:00-05:00,2025-11-18T11:25:00-05:00,short,6643.5,6643.5,6616.25,6561.75,6643.5,1.1009174311926606,30.0,3.0,15.0,1.5,0.5,7.313944954128441,short,ok,bos+fvg_sweep+smt,True,False,B,50
ES=F,full_trader_pro,agressif,1m,6,2025-11-18T13:56:00-05:00,2025-11-18T14:40:00-05:00,short,6671.25,6685.5,6657.0,6628.5,6685.5,1.7987633501967397,25.632377740303543,2.563237774030354,-25.63237774030354,-2.563237774030354,-0.9999999999999999,12.0,short,ok,bos+fvg_sweep+smt,False,False,B,50
ES=F,full_trader_pro,agressif,1m,6,2025-11-20T10:08:00-05:00,2025-11-20T10:37:00-05:00,short,6767.25,6790.0,6744.5,6699.0,6790.0,1.3186813186813187,30.0,3.0,-30.0,-3.0,-1.0,8.923846153846155,short,ok,bos+fvg_sweep+smt,False,False,B,50
ES=F,full_trader_pro,agressif,1m,6,2025-11-20T13:51:00-05:00,2025-11-20T14:18:00-05:00,short,6582.0,6597.75,6566.25,6534.75,6597.75,1.8231540565177755,28.714676390154967,2.8714676390154965,-28.714676390154963,-2.871467639015496,-0.9999999999999999,11.999999999999998,short,ok,bos+fvg_sweep+smt,False,False,A,75
ES=F,full_trader_pro,agressif,1m,6,2025-11-21T10:02:00-05:00,2025-11-21T10:25:00-05:00,short,6565.75,6588.25,6543.25,6498.25,6588.25,1.3333333333333333,30.0,3.0,-30.0,-3.0,-1.0,8.754333333333332,short,ok,bos+fvg_sweep+smt,False,False,B,50
